EP012000,             ALETTA,     23,
20000620,  0600, 14.5N, 100.2W, 120.2,    989,  35.47,  175.5,  83.50,  37.00,  -9999,  773.00
20000620,  1200, 14.7N, 101.2W, 138.7,    985,  32.87,  197.5,  105.5,  57.50,  -9999,  774.00
20000620,  1800, 14.9N, 102.1W, 157.2,    981,  30.45,  213.0,  123.0,  74.00,  -9999,  767.50
20000621,  0000, 15.1N, 103.1W, 203.5,    962,  25.04,  229.5,  147.5,  100.5,  36.00,  728.00
20000621,  0600, 15.1N, 103.8W, 249.7,    932,  20.52,  226.0,  154.0,  112.0,  52.00,  666.00
20000621,  1200, 15.3N, 104.5W, 249.7,    934,  20.59,  226.5,  154.5,  112.5,  52.00,  667.50
20000621,  1800, 15.6N, 105.3W, 240.5,    938,  21.53,  229.5,  155.0,  112.0,  50.00,  684.00
20000622,  0000, 15.9N, 106.0W, 212.7,    949,  24.39,  233.5,  152.5,  105.5,  40.50,  723.50
20000622,  0600, 16.3N, 106.6W, 185.0,    960,  27.67,  231.0,  144.0,  94.50,  -9999,  757.50
20000622,  1200, 16.8N, 107.2W, 185.0,    960,  27.91,  233.0,  145.0,  95.50,  -9999,  761.50
20000622,  1800, 17.3N, 107.9W, 185.0,    960,  28.14,  235.0,  146.5,  96.00,  -9999,  766.00
20000623,  0000, 17.9N, 108.7W, 185.0,    960,  28.43,  237.0,  148.5,  97.50,  -9999,  771.00
20000623,  0600, 18.6N, 109.6W, 175.7,    963,  29.94,  237.0,  145.5,  93.00,  -9999,  785.00
20000623,  1200, 19.4N, 110.5W, 157.2,    970,  32.86,  230.0,  134.5,  80.50,  -9999,  804.50
20000623,  1800, 20.3N, 111.5W, 138.7,    979,  36.13,  218.0,  118.5,  64.00,  -9999,  819.50
20000624,  0000, 21.2N, 112.7W, 120.2,    987,  39.73,  198.5,  96.50,  42.00,  -9999,  826.50
20000624,  0600, 22.0N, 113.8W, 101.7,    994,  43.61,  169.0,  65.00,  -9999,  -9999,  823.00
20000624,  1200, 22.6N, 114.8W, 83.25,    999,  47.70,  125.5,  -9999,  -9999,  -9999,  804.50
20000624,  1800, 23.2N, 115.8W, 64.75,   1002,  52.19,  60.50,  -9999,  -9999,  -9999,  765.50
20000625,  0000, 23.6N, 116.6W,  55.5,   1004,  54.67,  -9999,  -9999,  -9999,  -9999,  735.00
20000625,  0600, 24.0N, 117.3W, 46.25,   1004,  57.28,  -9999,  -9999,  -9999,  -9999,  693.50
EP042000,            UNNAMED,      5,
20000706,  1200, 12.8N, 120.0W, 46.25,  -9999,  47.40,  -9999,  -9999,  -9999,  -9999,  619.50
20000706,  1800, 12.9N, 120.9W, 46.25,  -9999,  47.48,  -9999,  -9999,  -9999,  -9999,  620.00
20000707,  0000, 13.0N, 121.9W, 46.25,  -9999,  47.56,  -9999,  -9999,  -9999,  -9999,  620.50
20000707,  0600, 13.1N, 122.9W, 46.25,  -9999,  47.64,  -9999,  -9999,  -9999,  -9999,  621.50
20000707,  1200, 13.2N, 124.2W,  37.0,  -9999,  49.66,  -9999,  -9999,  -9999,  -9999,  566.00
CP012000,              UPANA,     18,
20000720,  0000, 10.8N, 144.6W,  55.5,  -9999,  44.04,  -9999,  -9999,  -9999,  -9999,  647.00
20000720,  0600, 10.7N, 146.2W,  55.5,  -9999,  43.96,  -9999,  -9999,  -9999,  -9999,  646.00
20000720,  1200, 10.6N, 147.7W,  55.5,  -9999,  43.89,  -9999,  -9999,  -9999,  -9999,  645.50
20000720,  1800, 10.3N, 149.0W, 64.75,  -9999,  41.96,  47.00,  -9999,  -9999,  -9999,  673.50
20000721,  0000, 10.2N, 150.3W, 64.75,  -9999,  41.89,  47.00,  -9999,  -9999,  -9999,  673.00
20000721,  0600, 10.2N, 151.4W,  74.0,  -9999,  40.26,  73.00,  -9999,  -9999,  -9999,  695.00
20000721,  1200, 10.2N, 152.6W,  74.0,  -9999,  40.26,  73.00,  -9999,  -9999,  -9999,  695.00
20000721,  1800, 10.1N, 153.9W,  74.0,  -9999,  40.19,  72.50,  -9999,  -9999,  -9999,  694.50
20000722,  0000, 10.2N, 155.3W,  74.0,  -9999,  40.26,  73.00,  -9999,  -9999,  -9999,  695.00
20000722,  0600, 10.3N, 156.8W, 64.75,  -9999,  41.96,  47.00,  -9999,  -9999,  -9999,  673.50
20000722,  1200, 10.4N, 158.6W, 64.75,  -9999,  42.03,  47.50,  -9999,  -9999,  -9999,  674.00
20000722,  1800, 10.7N, 160.5W, 46.25,  -9999,  45.75,  -9999,  -9999,  -9999,  -9999,  606.00
20000723,  0000, 10.9N, 162.5W, 46.25,  -9999,  45.90,  -9999,  -9999,  -9999,  -9999,  607.00
20000723,  0600, 10.9N, 164.4W, 46.25,  -9999,  45.90,  -9999,  -9999,  -9999,  -9999,  607.00
20000723,  1200, 10.8N, 166.1W,  55.5,  -9999,  44.04,  -9999,  -9999,  -9999,  -9999,  647.00
20000723,  1800, 10.6N, 167.6W,  55.5,  -9999,  43.89,  -9999,  -9999,  -9999,  -9999,  645.50
20000724,  0000, 10.1N, 169.2W,  55.5,  -9999,  43.52,  -9999,  -9999,  -9999,  -9999,  642.00
20000724,  0600,  9.5N, 170.5W,  37.0,  -9999,  46.65,  -9999,  -9999,  -9999,  -9999,  543.50
EP052000,            UNNAMED,      7,
20000722,  0000, 18.6N, 112.0W,  55.5,  -9999,  50.24,  -9999,  -9999,  -9999,  -9999,  700.00
20000722,  0600, 19.1N, 113.1W,  55.5,  -9999,  50.67,  -9999,  -9999,  -9999,  -9999,  703.50
20000722,  1200, 19.6N, 114.2W,  55.5,  -9999,  51.10,  -9999,  -9999,  -9999,  -9999,  707.00
20000722,  1800, 20.1N, 115.6W,  55.5,  -9999,  51.53,  -9999,  -9999,  -9999,  -9999,  710.50
20000723,  0000, 20.5N, 117.2W,  55.5,  -9999,  51.88,  -9999,  -9999,  -9999,  -9999,  713.50
20000723,  0600, 21.2N, 119.0W,  55.5,  -9999,  52.50,  -9999,  -9999,  -9999,  -9999,  718.00
20000723,  1200, 21.9N, 121.0W, 46.25,  -9999,  55.28,  -9999,  -9999,  -9999,  -9999,  679.50
EP062000,             DANIEL,     54,
20000723,  0000, 10.1N, 102.3W, 46.25,   1009,  45.29,  -9999,  -9999,  -9999,  -9999,  602.00
20000723,  0600, 10.3N, 104.1W,  55.5,   1009,  43.67,  -9999,  -9999,  -9999,  -9999,  643.50
20000723,  1200, 10.6N, 105.9W,  55.5,   1007,  43.89,  -9999,  -9999,  -9999,  -9999,  645.50
